"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_file","Input.audio_name","Answer.Human","Answer.Intelligible","Answer.Smoothness","Approve","Reject"
"3BFNCI9LYJPOITWHLP275IDCPDO372","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","34QN5IT0TZQZOZ0X29HV647K9O308D","A3RYI5HXC2MJLN","Approved","Tue Dec 19 18:22:03 PST 2017","Tue Dec 19 18:23:46 PST 2017","Fri Dec 22 18:23:46 PST 2017","Tue Dec 19 19:01:24 PST 2017","","","103","100% (37/37)","100% (37/37)","100% (37/37)","https://clyp.it/gzmf2tj1","0_exp_ts39","9","9","8"
"3BFNCI9LYJPOITWHLP275IDCPDO372","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","34X6J5FLPTXCW91FAB81A07G23VJQE","A24UUWI8IIJKT6","Approved","Tue Dec 19 18:23:11 PST 2017","Tue Dec 19 18:23:31 PST 2017","Fri Dec 22 18:23:31 PST 2017","Tue Dec 19 19:01:24 PST 2017","","","20","100% (2/2)","100% (2/2)","100% (2/2)","https://clyp.it/gzmf2tj1","0_exp_ts39","5","6","5"
"3BFNCI9LYJPOITWHLP275IDCPDO372","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","38YMOXR4MUY5SBIU21DITLKX4YS6WZ","A2135R2UUG39TD","Approved","Tue Dec 19 18:22:59 PST 2017","Tue Dec 19 18:23:11 PST 2017","Fri Dec 22 18:23:11 PST 2017","Tue Dec 19 19:01:24 PST 2017","","","12","100% (3/3)","100% (3/3)","100% (3/3)","https://clyp.it/gzmf2tj1","0_exp_ts39","9","9","9"
"3BFNCI9LYJPOITWHLP275IDCPDO372","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3H7XDTSHKCQ7P470EEM45CXMYCVGWB","AQ5RV9HW7U6ID","Approved","Tue Dec 19 18:22:50 PST 2017","Tue Dec 19 18:23:01 PST 2017","Fri Dec 22 18:23:01 PST 2017","Tue Dec 19 19:01:24 PST 2017","","","11","100% (5/5)","100% (5/5)","100% (5/5)","https://clyp.it/gzmf2tj1","0_exp_ts39","9","9","5"
"3BFNCI9LYJPOITWHLP275IDCPDO372","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3VAR3R6G1P0KRGSG4UJ6W5327RJ8OB","A198QA1OQBUJV1","Approved","Tue Dec 19 18:22:38 PST 2017","Tue Dec 19 18:28:57 PST 2017","Fri Dec 22 18:28:57 PST 2017","Tue Dec 19 19:01:24 PST 2017","","","379","100% (38/38)","100% (38/38)","100% (38/38)","https://clyp.it/gzmf2tj1","0_exp_ts39","8","9","8"
"31KPKEKW49CF3D0AFJW48M115RVB01","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3EF8EXOTT1UOF5HYPWIM9ZZ8UR3J1J","A3BI0AX5T5GVO3","Approved","Tue Dec 19 18:22:34 PST 2017","Tue Dec 19 18:22:38 PST 2017","Fri Dec 22 18:22:38 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","4","100% (5/5)","100% (5/5)","100% (5/5)","https://clyp.it/re04cpbc","0_exp_ts39_m","6","6","7"
"31KPKEKW49CF3D0AFJW48M115RVB01","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3QILPRALQ5U29VS43FJTHG3XHHE8NW","A2CK0OXMPOR9LE","Approved","Tue Dec 19 18:22:35 PST 2017","Tue Dec 19 18:24:47 PST 2017","Fri Dec 22 18:24:47 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","132","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/re04cpbc","0_exp_ts39_m","6","7","4"
"31KPKEKW49CF3D0AFJW48M115RVB01","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3WR9XG3T63ACN9DFB5CR4712FGD47A","AFKZZEURTCR8U","Approved","Tue Dec 19 18:23:05 PST 2017","Tue Dec 19 18:28:54 PST 2017","Fri Dec 22 18:28:54 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","349","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/re04cpbc","0_exp_ts39_m","2","4","1"
"31KPKEKW49CF3D0AFJW48M115RVB01","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3WSELTNVR31ENWQ3X9PJM6FKWN0AT3","A3RYI5HXC2MJLN","Approved","Tue Dec 19 18:22:13 PST 2017","Tue Dec 19 18:25:28 PST 2017","Fri Dec 22 18:25:28 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","195","100% (37/37)","100% (37/37)","100% (37/37)","https://clyp.it/re04cpbc","0_exp_ts39_m","5","5","4"
"31KPKEKW49CF3D0AFJW48M115RVB01","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:26 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:26 PST 2017","","","3YT88D1N08XF0S1VULWHY7EI70HK3B","A2GWQQ2SINIOMQ","Approved","Tue Dec 19 18:23:20 PST 2017","Tue Dec 19 18:23:55 PST 2017","Fri Dec 22 18:23:55 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","35","100% (1/1)","100% (1/1)","100% (1/1)","https://clyp.it/re04cpbc","0_exp_ts39_m","0","7","2"
"3MWOYZD5WUN273HQKU3OPIXDKJPONT","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","36DSNE9QZ5X9BXOZVYGXLVCGN2DOJB","A3BI0AX5T5GVO3","Approved","Tue Dec 19 18:23:29 PST 2017","Tue Dec 19 18:23:34 PST 2017","Fri Dec 22 18:23:34 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","5","100% (5/5)","100% (5/5)","100% (5/5)","https://clyp.it/1czykjkn","1_exp_c","5","5","7"
"3MWOYZD5WUN273HQKU3OPIXDKJPONT","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3GD6L00D3SWEGDNJSTVEPRRPYLYM1Q","AQ5RV9HW7U6ID","Approved","Tue Dec 19 18:23:12 PST 2017","Tue Dec 19 18:23:22 PST 2017","Fri Dec 22 18:23:22 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","10","100% (5/5)","100% (5/5)","100% (5/5)","https://clyp.it/1czykjkn","1_exp_c","9","9","9"
"3MWOYZD5WUN273HQKU3OPIXDKJPONT","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3K4J6M3CXESAIR4XD9QCNN0V6TSGA0","A198QA1OQBUJV1","Approved","Tue Dec 19 18:22:20 PST 2017","Tue Dec 19 18:27:41 PST 2017","Fri Dec 22 18:27:41 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","321","100% (38/38)","100% (38/38)","100% (38/38)","https://clyp.it/1czykjkn","1_exp_c","8","8","6"
"3MWOYZD5WUN273HQKU3OPIXDKJPONT","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3LRLIPTPEQ8FKD0G30BRLFSODA9AKX","A3RYI5HXC2MJLN","Approved","Tue Dec 19 18:21:59 PST 2017","Tue Dec 19 18:23:19 PST 2017","Fri Dec 22 18:23:19 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","80","100% (37/37)","100% (37/37)","100% (37/37)","https://clyp.it/1czykjkn","1_exp_c","6","5","5"
"3MWOYZD5WUN273HQKU3OPIXDKJPONT","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3YDGXNSEOZTGNNIYLA4XI7XXQ0J48X","A2CK0OXMPOR9LE","Approved","Tue Dec 19 18:23:06 PST 2017","Tue Dec 19 18:33:08 PST 2017","Fri Dec 22 18:33:08 PST 2017","Tue Dec 19 19:01:25 PST 2017","","","602","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/1czykjkn","1_exp_c","9","9","9"
"3D1UCPY6GF8SI710VUUDJI970XU38P","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3MB8LZR5BFSWGWRK0R0HUT8Z7M8KLP","A2YAYHZYI7M3HD","Approved","Tue Dec 19 18:23:50 PST 2017","Tue Dec 19 18:24:11 PST 2017","Fri Dec 22 18:24:11 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","21","100% (1/1)","100% (1/1)","100% (1/1)","https://clyp.it/o3ltrego","1_exp_t10f","4","9","5"
"3D1UCPY6GF8SI710VUUDJI970XU38P","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3MB8LZR5BFSWGWRK0R0HUT8Z7M8LKQ","A198QA1OQBUJV1","Approved","Tue Dec 19 18:22:41 PST 2017","Tue Dec 19 18:30:09 PST 2017","Fri Dec 22 18:30:09 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","448","100% (38/38)","100% (38/38)","100% (38/38)","https://clyp.it/o3ltrego","1_exp_t10f","3","2","3"
"3D1UCPY6GF8SI710VUUDJI970XU38P","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3QEMNNSB2XYPN5W84GDK7BV8ST6D7W","AFKZZEURTCR8U","Approved","Tue Dec 19 18:22:07 PST 2017","Tue Dec 19 18:28:22 PST 2017","Fri Dec 22 18:28:22 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","375","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/o3ltrego","1_exp_t10f","1","4","2"
"3D1UCPY6GF8SI710VUUDJI970XU38P","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3WEV0KO0OMRB63G0SJBV22R4F7JDSJ","A2CK0OXMPOR9LE","Approved","Tue Dec 19 18:22:39 PST 2017","Tue Dec 19 18:28:38 PST 2017","Fri Dec 22 18:28:38 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","359","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/o3ltrego","1_exp_t10f","2","7","4"
"3D1UCPY6GF8SI710VUUDJI970XU38P","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","3YDGXNSEOZTGNNIYLA4XI7XXQ0J841","A06944662TFWOKKV4GJKX","Approved","Tue Dec 19 18:22:18 PST 2017","Tue Dec 19 18:23:34 PST 2017","Fri Dec 22 18:23:34 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","76","100% (1/1)","100% (1/1)","100% (1/1)","https://clyp.it/o3ltrego","1_exp_t10f","3","3","1"
"3MQY1YVHS2JMZN3OU60IRAUG2PFB2L","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","32EYX73OY08LMQR9ZP1FMSQWF5VURM","A3RYI5HXC2MJLN","Approved","Tue Dec 19 18:24:22 PST 2017","Tue Dec 19 18:35:21 PST 2017","Fri Dec 22 18:35:21 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","659","100% (37/37)","100% (37/37)","100% (37/37)","https://clyp.it/5zjjajtr","1_exp_ts39","2","2","3"
"3MQY1YVHS2JMZN3OU60IRAUG2PFB2L","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Tue Dec 19 18:21:27 PST 2017","5","BatchId:3056683;OriginalHitTemplateId:920937332;","900","259200","Thu Dec 21 18:21:27 PST 2017","","","35BLDD71I6WU1W20EW5X4HUE2TNZV9","A2CK0OXMPOR9LE","Approved","Tue Dec 19 18:24:48 PST 2017","Tue Dec 19 18:34:16 PST 2017","Fri Dec 22 18:34:16 PST 2017","Tue Dec 19 19:01:26 PST 2017","","","568","100% (11/11)","100% (11/11)","100% (11/11)","https://clyp.it/5zjjajtr","1_exp_ts39","5","4","3"
