"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_file","Input.audio_name","Answer.Human","Answer.Intelligible","Answer.Smoothness","Approve","Reject"
"3UEDKCTP9UPUER4O6VU6M4UEZW57K5","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:24 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:24 PST 2017","","","3EJJQNKU9R4GH4LPZQUG3D16KP9RHH","A1ND9FU7OO5NQA","Submitted","Sun Dec 17 21:35:47 PST 2017","Sun Dec 17 21:36:56 PST 2017","Wed Dec 20 21:36:56 PST 2017","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/n5uulftu","0_exp_ts39_m","1","0","1"
"3UEDKCTP9UPUER4O6VU6M4UEZW57K5","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:24 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:24 PST 2017","","","3GGAI1SQEVXY3GXH8QKY6NAG1A5MCF","A35K3YVCX1LVPE","Submitted","Sun Dec 17 21:34:24 PST 2017","Sun Dec 17 21:35:07 PST 2017","Wed Dec 20 21:35:07 PST 2017","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/n5uulftu","0_exp_ts39_m","5","9","9"
"36BTXXLZ2U7JI8Z0UH5WK4WI3M94RB","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:24 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:24 PST 2017","","","354GIDR5ZB5H6AVU754GDP12PI800Q","A1VIK1BH2ILB9Q","Submitted","Sun Dec 17 21:36:45 PST 2017","Sun Dec 17 21:37:09 PST 2017","Wed Dec 20 21:37:09 PST 2017","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/1czykjkn","1_exp_c","6","6","6"
"36BTXXLZ2U7JI8Z0UH5WK4WI3M94RB","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:24 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:24 PST 2017","","","3D4CH1LGEASWD8USL3CCRSPBZ3R9GE","A2WNW8A4MOR7T7","Submitted","Sun Dec 17 21:36:52 PST 2017","Sun Dec 17 21:37:18 PST 2017","Wed Dec 20 21:37:18 PST 2017","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/1czykjkn","1_exp_c","6","7","7"
"36BTXXLZ2U7JI8Z0UH5WK4WI3M94RB","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:24 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:24 PST 2017","","","3NAPMVF0ZWE2KVYS7RT3BS44UUY72H","A259IJW98KQ5PO","Submitted","Sun Dec 17 21:35:57 PST 2017","Sun Dec 17 21:36:26 PST 2017","Wed Dec 20 21:36:26 PST 2017","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/1czykjkn","1_exp_c","6","5","5"
"3RHLQY6EDS3PHYGVCGACFFFEOLID4E","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","37U1UTWH9VLNOTKWWM0AQ087H6JR82","A2SBISQJE2ZPJQ","Submitted","Sun Dec 17 21:34:46 PST 2017","Sun Dec 17 21:35:48 PST 2017","Wed Dec 20 21:35:48 PST 2017","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/rhnsqx2u","1_exp_t10f","1","0","0"
"3RHLQY6EDS3PHYGVCGACFFFEOLID4E","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3QAPZX2QN4CO2KY8MS8UWDUHMGS02A","A4H1NYJVE7C53","Submitted","Sun Dec 17 21:36:51 PST 2017","Sun Dec 17 21:38:21 PST 2017","Wed Dec 20 21:38:21 PST 2017","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/rhnsqx2u","1_exp_t10f","6","0","1"
"3RHLQY6EDS3PHYGVCGACFFFEOLID4E","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3R3YRB5GRF2TN95SXEFTR21METNUAD","A1YNGE7LM9TQHL","Submitted","Sun Dec 17 21:35:44 PST 2017","Sun Dec 17 21:35:58 PST 2017","Wed Dec 20 21:35:58 PST 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/rhnsqx2u","1_exp_t10f","3","3","2"
"3AJA9FLWSBXGNPT6OB76XGSI5GZIF9","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3AMYWKA6YBLXN29SBFM8CR7B0OA6ON","A26UIS59SY4NM6","Submitted","Sun Dec 17 21:34:26 PST 2017","Sun Dec 17 21:34:44 PST 2017","Wed Dec 20 21:34:44 PST 2017","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/zs5n3kl5","1_exp_ts39","7","5","6"
"3AJA9FLWSBXGNPT6OB76XGSI5GZIF9","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3WAKVUDHUWFB477UQB39HBZWDLHU7M","A21B78D7E5N17N","Submitted","Sun Dec 17 21:35:32 PST 2017","Sun Dec 17 21:35:46 PST 2017","Wed Dec 20 21:35:46 PST 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/zs5n3kl5","1_exp_ts39","9","9","9"
"3AJA9FLWSBXGNPT6OB76XGSI5GZIF9","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3ZDAD0O1T1CQJ9YW8JHX6EQIW0PTXP","A1YNGE7LM9TQHL","Submitted","Sun Dec 17 21:34:30 PST 2017","Sun Dec 17 21:34:49 PST 2017","Wed Dec 20 21:34:49 PST 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/zs5n3kl5","1_exp_ts39","3","7","7"
"362E9TQF2GPM1PP1ZVDOF1SU6VZIG8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","32AT8R96GL8XN5RMEE1KC2VS0ZUUS9","A1YNGE7LM9TQHL","Submitted","Sun Dec 17 21:36:53 PST 2017","Sun Dec 17 21:37:06 PST 2017","Wed Dec 20 21:37:06 PST 2017","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/tpjzsjhy","1_exp_ts39_m","0","0","0"
"362E9TQF2GPM1PP1ZVDOF1SU6VZIG8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3IHR8NYAM701TFHF7R684TSNE204PH","A30MP4LXV4MIFD","Submitted","Sun Dec 17 21:35:27 PST 2017","Sun Dec 17 21:36:21 PST 2017","Wed Dec 20 21:36:21 PST 2017","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/tpjzsjhy","1_exp_ts39_m","1","0","0"
"362E9TQF2GPM1PP1ZVDOF1SU6VZIG8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3PH3VY7DJLW7GL2546ATQJDS8U5ZWI","A198QA1OQBUJV1","Submitted","Sun Dec 17 21:36:28 PST 2017","Sun Dec 17 21:40:17 PST 2017","Wed Dec 20 21:40:17 PST 2017","","","","229","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/tpjzsjhy","1_exp_ts39_m","3","1","3"
"3UQ1LLR2697NHZK4YYIRBV9JP4GLAD","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","324G5B4FB37VOLVES4PPS4BPXWE70X","A30MP4LXV4MIFD","Submitted","Sun Dec 17 21:35:40 PST 2017","Sun Dec 17 21:38:19 PST 2017","Wed Dec 20 21:38:19 PST 2017","","","","159","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/wcymglud","2_exp_c","5","8","5"
"3UQ1LLR2697NHZK4YYIRBV9JP4GLAD","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3I02618YA050ADBUMXXQHXQHDFNUPT","A1SV586PW50XFN","Submitted","Sun Dec 17 21:36:42 PST 2017","Sun Dec 17 21:40:11 PST 2017","Wed Dec 20 21:40:11 PST 2017","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/wcymglud","2_exp_c","9","9","7"
"3UQ1LLR2697NHZK4YYIRBV9JP4GLAD","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3PJUZCGDJ6FHKTOA250OZF8DBKE98Y","A35K3YVCX1LVPE","Submitted","Sun Dec 17 21:36:22 PST 2017","Sun Dec 17 21:48:31 PST 2017","Wed Dec 20 21:48:31 PST 2017","","","","729","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/wcymglud","2_exp_c","9","9","9"
"3UXQ63NLA9LS09PW4CIN66TP7M1LB8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","31LVTDXBL79I304FQB9EV5UD16IRLO","A198QA1OQBUJV1","Submitted","Sun Dec 17 21:36:15 PST 2017","Sun Dec 17 21:39:36 PST 2017","Wed Dec 20 21:39:36 PST 2017","","","","201","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/42y1ggcd","2_exp_t10f","4","2","3"
"3UXQ63NLA9LS09PW4CIN66TP7M1LB8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3KRVW3HTZNKEAXMD5CAYLSEYNDRMS9","A3CMDYA9USA3MR","Submitted","Sun Dec 17 21:35:47 PST 2017","Sun Dec 17 21:37:07 PST 2017","Wed Dec 20 21:37:07 PST 2017","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/42y1ggcd","2_exp_t10f","8","8","8"
"3UXQ63NLA9LS09PW4CIN66TP7M1LB8","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3TE3O857307C2EI7G5R9G9V4V6RR2Z","A2SBISQJE2ZPJQ","Submitted","Sun Dec 17 21:33:56 PST 2017","Sun Dec 17 21:34:45 PST 2017","Wed Dec 20 21:34:45 PST 2017","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/42y1ggcd","2_exp_t10f","5","0","2"
"31MBOZ6PANQBAEH2ICEIHQZ7P71LCF","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3M0BCWMB8VVBYNZPYSUQ416PHRJWB9","A2BACJE00ZUDXS","Submitted","Sun Dec 17 21:35:32 PST 2017","Sun Dec 17 21:37:12 PST 2017","Wed Dec 20 21:37:12 PST 2017","","","","100","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/aqvta2aa","2_exp_ts39","7","3","4"
"31MBOZ6PANQBAEH2ICEIHQZ7P71LCF","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3XCC1ODXDLATUXKSIGHACRT7BC5RQD","A26UIS59SY4NM6","Submitted","Sun Dec 17 21:36:26 PST 2017","Sun Dec 17 21:36:52 PST 2017","Wed Dec 20 21:36:52 PST 2017","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/aqvta2aa","2_exp_ts39","2","7","3"
"31MBOZ6PANQBAEH2ICEIHQZ7P71LCF","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","3Y5140Z9DXFV1MGUSG8CYU26JK0PIG","A198QA1OQBUJV1","Submitted","Sun Dec 17 21:36:06 PST 2017","Sun Dec 17 21:38:58 PST 2017","Wed Dec 20 21:38:58 PST 2017","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/aqvta2aa","2_exp_ts39","7","9","8"
"367O8HRHKF7VJNZD9651AE1EPOS4SZ","3T6A8QWPRATCDT7RJBP79VS2HHPJJI","Judge the quality of this Voice","Rank this voice in terms of how easy it is to understand, how human-like it is, and how smooth it sounds","speech synthesis, audio, text to speech, speech generation, audio, voice, voice quality,","$0.15","Sun Dec 17 21:33:25 PST 2017","3","BatchId:3054166;OriginalHitTemplateId:920937332;","900","259200","Tue Dec 19 21:33:25 PST 2017","","","34V1S5K3GS0UGF5M9Q3QF1CM5PO96C","A198QA1OQBUJV1","Submitted","Sun Dec 17 21:36:10 PST 2017","Sun Dec 17 21:39:19 PST 2017","Wed Dec 20 21:39:19 PST 2017","","","","189","0% (0/0)","0% (0/0)","0% (0/0)","https://clyp.it/qkrjy4o1","2_exp_ts39_m","5","7","6"
